userid	post	ques	ans	asker	ans1	severity1	ans2	severity2	ans3	severity3
eatthebaby	Q: give me head<br>A: Donne-moi la tete.	give me head	 Donne-moi la tete.	None	Yes	7	No	0	No	0
eatthebaby	Q: haha i heard the wendy&#039;s chili is made from hamburger thats left on the grill when they finish cooking and they scrape it off.<br>A: Yeah. SO?! YOUR POINT?! D:	haha i heard the wendy&#039;s chili is made from hamburger thats left on the grill when they finish cooking and they scrape it off.	 Yeah. SO?! YOUR POINT?! D:	None	No	0	Yes	3	Yes	4
eatthebaby	Q: haha why oregon? VVV<br>A: Long story xD	haha why oregon? VVV	 Long story xD	Lauralovezyou	No	0	No	0	No	0
eatthebaby	Q: haha would you like an orange that is orange...?<br>A: Yes plz. (:	haha would you like an orange that is orange...?	 Yes plz. (:	None	No	0	No	0	No	0
eatthebaby	Q: Have you ever had sex with me?<br>A: I've never had sex period. o.o	Have you ever had sex with me?	 I've never had sex period. o.o	None	No	0	No	0	No	0
eatthebaby	Q: Have you ever wondered how many people you know leave stupid/messed up formspring questions anonymously lol.<br>A: XDD <33 All the time.	Have you ever wondered how many people you know leave stupid/messed up formspring questions anonymously lol.	 XDD <33 All the time.	kuriocity	No	0	No	0	No	0
eatthebaby	Q: He likes you likes you!<br>A: ;D!	He likes you likes you!	 ;D!	None	No	0	No	0	No	0
eatthebaby	Q: hey  maybe try asking a question next time? like  will you jizz in my pants? (;<br>A: Yes. (;	hey  maybe try asking a question next time? like  will you jizz in my pants? (;	 Yes. (;	alleyg	Yes	2	No	0	No	0
eatthebaby	Q: HEY BETCH. wanna not be a lil slut?! &amp;please oh lordy STOP CUTTIN EYES AT ME!r cus she want me dead (;<br>A: Daz kyute and all  but..I TAKE A BATH. RIGHT NAO. From the front  from the back  from the  uh  side-to-side  FROM EVERYWHERE! ;D	HEY BETCH. wanna not be a lil slut?! &amp;please oh lordy STOP CUTTIN EYES AT ME!r cus she want me dead (;	 Daz kyute and all  but..I TAKE A BATH. RIGHT NAO. From the front  from the back  from the  uh  side-to-side  FROM EVERYWHERE! ;D	None	Yes	10	Yes	5	Yes	3
eatthebaby	Q: Hey Hey Hey Hey!<br>A: Trey is white. ;3	Hey Hey Hey Hey!	 Trey is white. ;3	Brickhouse94	No	0	No	0	No	0
eatthebaby	Q: hey me and like 2 other girls i know got that same question about the compete for a girl you love VVV weirrrrrrd O.o<br>A: I have no ideaaaa.	hey me and like 2 other girls i know got that same question about the compete for a girl you love VVV weirrrrrrd O.o	 I have no ideaaaa.	Lauralovezyou	No	0	No	0	No	0
eatthebaby	Q: Heyy booo (:<br>A: < 333	Heyy booo (:	 < 333	Jakil	No	0	No	0	No	0
eatthebaby	Q: heyyy youuu<br>A: Hey you! O:	heyyy youuu	 Hey you! O:	None	No	0	No	0	No	0
eatthebaby	Q: Hi my name is Andrew and I want to fuck your brains out you hoe<br>A: O_O Woah woah. That's nice.	Hi my name is Andrew and I want to fuck your brains out you hoe	 O_O Woah woah. That's nice.	None	Yes	9	Yes	0	Yes	8
eatthebaby	Q: Hi<br>A: ;]	Hi	 ;]	becxoshs	No	1	No	0	No	0
eatthebaby	Q: Hmm are you sureeee you&#039;ve never had sex? I&#039;m pretty sure you were there. O.O jk Next question isssss do you love me? if not who do yo love?<br>A: I love you  Ryan. OOOH. SOOOO. MUUUCH. But I love Jabari more. Js. :3	Hmm are you sureeee you&#039;ve never had sex? I&#039;m pretty sure you were there. O.O jk Next question isssss do you love me? if not who do yo love?	 I love you  Ryan. OOOH. SOOOO. MUUUCH. But I love Jabari more. Js. :3	None	No	0	No	0	No	0
eatthebaby	Q: hmm...if pokemon was real.. would you go out and become a pokemon master?? :D<br>A: I'm naturally a Pokemon master. DON'T EVEN THINK OTHERWISE.	hmm...if pokemon was real.. would you go out and become a pokemon master?? :D	 I'm naturally a Pokemon master. DON'T EVEN THINK OTHERWISE.	Timsomething	No	0	Yes	3	No	0
eatthebaby	Q: hmph I want custody of our kids<br>A: Too bad? c:	hmph I want custody of our kids	 Too bad? c:	None	No	0	Yes	5	No	0
eatthebaby	Q: hmph.<br>A: ;_; ilu	hmph.	 ;_; ilu	becxoshs	No	0	No	0	No	0
eatthebaby	Q: how do you get your myspace page to say your 14?<br>A: You change it? O_O	how do you get your myspace page to say your 14?	 You change it? O_O	None	No	0	No	0	No	0
eatthebaby	Q: how many babies have you ate?<br>A: I'm working on my 73rd as we speak.	how many babies have you ate?	 I'm working on my 73rd as we speak.	None	Yes	4	No	0	No	0
eatthebaby	Q: how many dicks fit in your vagina?<br>A: I've never even tried one  so..	how many dicks fit in your vagina?	 I've never even tried one  so..	None	Yes	5	No	0	Yes	5
eatthebaby	Q: how responsible do you drink?<br>A: Enough.	how responsible do you drink?	 Enough.	None	No	0	No	0	No	0
eatthebaby	Q: http://www.youtube.com/watch?v=IIIBY7nP_hA&amp;feature=related<br>A: AWHHHH. I LOVE THIS EPISODE.	http://www.youtube.com/watch?v=IIIBY7nP_hA&amp;feature=related	 AWHHHH. I LOVE THIS EPISODE.	None	No	0	No	0	No	0
eatthebaby	Q: I don&#039;t wanna fucking get anything in with her. Why do you have so much beef with me seriously? I don&#039;t even like beef. Preferably chicken but hey. Your kinda pissin me off dude. Hop off my dick!<br>A: :x!! I love youuu.	I don&#039;t wanna fucking get anything in with her. Why do you have so much beef with me seriously? I don&#039;t even like beef. Preferably chicken but hey. Your kinda pissin me off dude. Hop off my dick!	 :x!! I love youuu.	Jakil	No	0	Yes	5	Yes	7
eatthebaby	Q: I hate when I wake up and have morning wood  don&#039;t you?<br>A: All of the time. Psh. >_<	I hate when I wake up and have morning wood  don&#039;t you?	 All of the time. Psh. >_<	None	No	0	No	0	No	0
eatthebaby	Q: i like that last question :D<br>A: Me too ;]	i like that last question :D	 Me too ;]	DamnRoxi	No	0	No	0	No	0
eatthebaby	Q: i like the one that said about me stick with u  (:<br>A: :D!	i like the one that said about me stick with u  (:	 :D!	locotoro3	No	0	No	0	No	0
eatthebaby	Q: I like you so much  I don&#039;t think you&#039;ll ever comprehend  just like I can&#039;t comprehend you! =[<br>A: I know  Cody. o: <3 I love youuuu  too. And I'm not THAT complicated.	I like you so much  I don&#039;t think you&#039;ll ever comprehend  just like I can&#039;t comprehend you! =[	 I know  Cody. o: <3 I love youuuu  too. And I'm not THAT complicated.	None	No	0	No	0	No	0
eatthebaby	Q: I love our late night convos! xD even though you almost missed your 11:11 wish!<br>A: Lmfaooo. c; I love them  too. But  like  we said bye sooo fast. One second we were having a deep conversation  and the next second  I'm like 'I'm tired. G'night.' XD	I love our late night convos! xD even though you almost missed your 11:11 wish!	 Lmfaooo. c; I love them  too. But  like  we said bye sooo fast. One second we were having a deep conversation  and the next second  I'm like 'I'm tired. G'night.' XD	None	No	0	No	0	No	0
eatthebaby	Q: i love you!!!  p.s. its laura=]<br>A: I love you  toooo! :D!!	i love you!!!  p.s. its laura=]	 I love you  toooo! :D!!	None	No	0	No	0	No	0
eatthebaby	Q: I love you<br>A: I love you  too. c:	I love you	 I love you  too. c:	kuriocity	No	0	No	0	No	0
eatthebaby	Q: I said a beef-hotlinks :)<br>A: OMG. I LOVE YOU! :3	I said a beef-hotlinks :)	 OMG. I LOVE YOU! :3	RyanAllmighty	No	0	No	0	No	0
eatthebaby	Q: I think everyone should just get off your nuts up on this here question box.r Agreed?<br>A: Agreed.	I think everyone should just get off your nuts up on this here question box.r Agreed?	 Agreed.	DamnRoxi	No	0	No	0	No	0
eatthebaby	Q: I TOLD YOU THAT FORMSPRING STUFF WASNT ME!!!!!!! >.<<br>A: Well. D:<	I TOLD YOU THAT FORMSPRING STUFF WASNT ME!!!!!!! >.<	 Well. D:<	kuriocity	Yes	3	No	0	No	0
eatthebaby	Q: I want to tell you  but can&#039;t..you are awesome though totally radical! xD bye bye<br>A: You can't tell meeee? ];	I want to tell you  but can&#039;t..you are awesome though totally radical! xD bye bye	 You can't tell meeee? ];	None	No	0	No	0	No	0
eatthebaby	Q: i want you dead.<br>A: So.. how's the weather? c:	i want you dead.	 So.. how's the weather? c:	None	Yes	10	Yes	0	Yes	7
eatthebaby	Q: i was just using a rhyming word THANK D:<<br>A: I know. BUT YOU HAD TO RUIN IT.	i was just using a rhyming word THANK D:<	 I know. BUT YOU HAD TO RUIN IT.	Timsomething	No	0	No	0	No	0
eatthebaby	Q: I&#039;M NOT ON YOUR TOP TEN  I&#039;M H<br>A: WHO'RE YOU? D:<	I&#039;M NOT ON YOUR TOP TEN  I&#039;M H	 WHO'RE YOU? D:<	None	No	0	No	10	No	0
eatthebaby	Q: I&#039;m on your top ten! I love you. ~Hayden :D<3<br>A: YEEEEE. <3	I&#039;m on your top ten! I love you. ~Hayden :D<3	 YEEEEE. <3	None	No	0	No	0	No	0
eatthebaby	Q: Idk it starts with a B?<br>A: THen I might know who you are. :x	Idk it starts with a B?	 THen I might know who you are. :x	None	No	0	No	0	No	0
eatthebaby	Q: If a fat man was falling down the stairs behind you  what would go through your mind at that moment?<br>A: Oh god..so many things..thinking about that makes me paranoid  now..];r r Hmm..that I should try and jump over him  and pull a Marioo. Or..maybe I'd just let him topple over me  and maybe I'd be okay.. ;O	If a fat man was falling down the stairs behind you  what would go through your mind at that moment?	 Oh god..so many things..thinking about that makes me paranoid  now..];r r Hmm..that I should try and jump over him  and pull a Marioo. Or..maybe I'd just let him topple over me  and maybe I'd be okay.. ;O	None	No	0	No	0	No	0
eatthebaby	Q: If a Giraffe was stuck in a tree what would you do?<br>A: Tickle it until it came down. :3	If a Giraffe was stuck in a tree what would you do?	 Tickle it until it came down. :3	None	No	0	No	1	No	0
eatthebaby	Q: If a Hippo ninja broke through your window right now with a twizzler and it said &quot;YOUR TIME IS UP&quot; and gave you an intense stare  what would you do?<br>A: Eat the twizzler and say 'No. YOUR time is up.' <3	If a Hippo ninja broke through your window right now with a twizzler and it said &quot;YOUR TIME IS UP&quot; and gave you an intense stare  what would you do?	 Eat the twizzler and say 'No. YOUR time is up.' <3	None	No	0	No	0	No	0
eatthebaby	Q: If an energetic midget sloth decided to steal your ipod and pee on it while you were sleeping  what would you do when you woke up?<br>A: I'd keep it as a pet and name is R. Kelley.	If an energetic midget sloth decided to steal your ipod and pee on it while you were sleeping  what would you do when you woke up?	 I'd keep it as a pet and name is R. Kelley.	None	Yes	2	Yes	4	No	0
eatthebaby	Q: If Fuevas The Alaskan Jumping Monkey was to eat ALL of your pop tarts  AND rape you in your sleep. How would you feel in the Morning?<br>A: I WOULD THROW A DAMN FIT. I LOVE ME SOME POPTARTS D:	If Fuevas The Alaskan Jumping Monkey was to eat ALL of your pop tarts  AND rape you in your sleep. How would you feel in the Morning?	 I WOULD THROW A DAMN FIT. I LOVE ME SOME POPTARTS D:	None	No	2	No	0	Yes	5
eatthebaby	Q: If through some sort of magic or science experiment gone ary I were able to turn you into a cat could I keep you?<br>A: Yes. Yes you could. But I require intensive care  so  I'ma be a handful.	If through some sort of magic or science experiment gone ary I were able to turn you into a cat could I keep you?	 Yes. Yes you could. But I require intensive care  so  I'ma be a handful.	None	No	0	No	0	No	0
eatthebaby	Q: If you could go only to one restaurant for the next five years  which would it be?<br>A: Applebees.<3	If you could go only to one restaurant for the next five years  which would it be?	 Applebees.<3	None	No	0	No	0	No	0
eatthebaby	Q: If you could make one person fall in love with you who would it be?<br>A: Uhm. OH. Yeah. I can't tell you. He might read it.	If you could make one person fall in love with you who would it be?	 Uhm. OH. Yeah. I can't tell you. He might read it.	None	No	1	No	0	No	0
eatthebaby	Q: If you drop a yellow hat in the red sea  what does it become?<br>A: ..I don't know..	If you drop a yellow hat in the red sea  what does it become?	 ..I don't know..	None	No	0	No	0	No	0
eatthebaby	Q: If you were watching TV  and suddenly a peanut flew down and hit you on the nose and exploded  causing your pillow to turn hard  how would you react?<br>A: I'd be pissed. I love this pillow. The other pillow is fat and disconfigured ];	If you were watching TV  and suddenly a peanut flew down and hit you on the nose and exploded  causing your pillow to turn hard  how would you react?	 I'd be pissed. I love this pillow. The other pillow is fat and disconfigured ];	None	No	0	No	0	No	0
eatthebaby	Q: ill tell him to talk to you more (:<br>A: Who?! xD Gabe?	ill tell him to talk to you more (:	 Who?! xD Gabe?	None	No	0	No	0	No	0
eatthebaby	Q: im one of the people that knows a lot about gabe and ash he will stick by your side :) im happy for the bother of u<br>A: Thanks. (:	im one of the people that knows a lot about gabe and ash he will stick by your side :) im happy for the bother of u	 Thanks. (:	None	No	0	No	0	No	0
eatthebaby	Q: im the 200th question bitchs! xDD<br>A: WOOOOT. Scoreee. My formspring was brutally raped  today.	im the 200th question bitchs! xDD	 WOOOOT. Scoreee. My formspring was brutally raped  today.	kuriocity	Yes	7	Yes	10	No	0
eatthebaby	Q: Ima tell you this now ILOVE how original you are!! I love how your you and no matter what that wont change thats why i said i love you! thats why when i look into your eyes i felt my heart begin to fly!<br>A: Awwhhhh. c: Who's thiiiiiiis? <3	Ima tell you this now ILOVE how original you are!! I love how your you and no matter what that wont change thats why i said i love you! thats why when i look into your eyes i felt my heart begin to fly!	 Awwhhhh. c: Who's thiiiiiiis? <3	None	No	0	No	0	No	0
eatthebaby	Q: is it a problem when random guys hit on you?<br>A: Not really..xD It's flattering.	is it a problem when random guys hit on you?	 Not really..xD It's flattering.	None	No	0	No	0	No	0
eatthebaby	Q: is it possible to like one guy ALOT and like another guy just as much<br>A: Yeah  but I like to stick to one guy at a time.	is it possible to like one guy ALOT and like another guy just as much	 Yeah  but I like to stick to one guy at a time.	None	No	0	No	0	No	0
eatthebaby	Q: Is it true you kissed that ugly Cody kid!?!<br>A: Which one..	Is it true you kissed that ugly Cody kid!?!	 Which one..	None	Yes	3	Yes	3	Yes	5
eatthebaby	Q: is the guy your in love with robert mcintyre?<br>A: Nooo. xD	is the guy your in love with robert mcintyre?	 Nooo. xD	None	No	0	No	0	No	0
eatthebaby	Q: is there anything that has happened in the past month that u could change wat would it be? and why?<br>A: Um..there's nothing I would change  I don't think..	is there anything that has happened in the past month that u could change wat would it be? and why?	 Um..there's nothing I would change  I don't think..	None	No	0	No	0	No	0
eatthebaby	Q: is this a one or a EL? l<br>A: o_o El.	is this a one or a EL? l	 o_o El.	None	No	0	No	0	No	0
eatthebaby	Q: its messed up what your doing to gabe. if u 2 like each other then u should be together<br>A: And I knew that when I did what I did  I'd get shit from people. Thanks  for making me feel worse.	its messed up what your doing to gabe. if u 2 like each other then u should be together	 And I knew that when I did what I did  I'd get shit from people. Thanks  for making me feel worse.	None	No	0	Yes	2	No	1
eatthebaby	Q: Jabari don&#039;t you like Jenna Davis?<br>A: >_>	Jabari don&#039;t you like Jenna Davis?	 >_>	None	No	0	No	0	No	0
eatthebaby	Q: jeez  how many guys do you like?<br>A: One. o_o Dumbass.	jeez  how many guys do you like?	 One. o_o Dumbass.	None	No	0	Yes	3	Yes	1
eatthebaby	Q: Jenna davis  told me you were making her bad cause you told her you were gonna go to her house today to &quot;get it in&quot;<br>A: :/	Jenna davis  told me you were making her bad cause you told her you were gonna go to her house today to &quot;get it in&quot;	 :/	None	No	0	No	0	Yes	7
eatthebaby	Q: jerrrk.<br>A: Iloveyou. ;_;	jerrrk.	 Iloveyou. ;_;	becxoshs	Yes	1	Yes	2	Yes	1
eatthebaby	Q: l<br>A: You  too. (:	l	 You  too. (:	None	No	0	No	0	No	1
eatthebaby	Q: lalalalaaaa this is not a question! :O<br>A: It really isn't. WHAT IS THIS BULLSHIT?! D:	lalalalaaaa this is not a question! :O	 It really isn't. WHAT IS THIS BULLSHIT?! D:	None	Yes	4	Yes	2	No	0
eatthebaby	Q: likee dick ?<br>A: O: Neeeever.	likee dick ?	 O: Neeeever.	None	Yes	8	No	0	Yes	5
eatthebaby	Q: mr. getonyournees person... you are scary D: ... but hi ashley! :D<br>A: HAI TIM. :3	mr. getonyournees person... you are scary D: ... but hi ashley! :D	 HAI TIM. :3	Timsomething	Yes	3	No	0	No	0
eatthebaby	Q: mr.coffey just posted the SOL grades on edline and you failed lol (:r -Andrew<br>A: OH MY GOD. HE DID NOT?!	mr.coffey just posted the SOL grades on edline and you failed lol (:r -Andrew	 OH MY GOD. HE DID NOT?!	None	No	0	No	0	No	0
