label,full_text
Offensive,My barber not bein able to cut my hair yesterday really prevented me from goin to the club and gettin mad bitches b he owe me 3 free cuts
Offensive,My best friend loves Justin beiber what a fag &#128557;&#128514;&#128557; @Cryystalina
Non-offensive,My best friend says I don't need to be in love right now .... he thinks its too soon to love monkey....
Offensive,My bestfriend is the BIGGEST bitch I know. That's why we are best friends lol.
Non-offensive,My bf @iamthedannibal loves crows. Thought he might enjoy the last tweet!
Non-offensive,My bird got a headache &#128527;&#128530;
Offensive,My bitch &#128540; http://t.co/2v4VsPamrU
Offensive,My bitch Remy stuck in 06 &#128557;
Offensive,My bitch ass buddy pmo
Offensive,My bitch ass like an allergic reaction she service my faction
Offensive,My bitch bad
Offensive,My bitch bad like Brittany but I wish I had Brittany
Offensive,My bitch bad lookin like a bag of laundry
Offensive,"My bitch bad piece, yo bitch got bad feet &#128514;&#128514;"
Offensive,"My bitch bad, she from the islands."
Offensive,My bitch bre been ina good mood they free'd her young hogg &#128175;
Offensive,My bitch can be anything except average
Offensive,My bitch cold not average you couldn't fuck my last bitch
Offensive,My bitch cold not average. You couldn't fuck my last bitch &#128530;&#9995;&#128514;
Offensive,"My bitch educated, had her clients pay the payments"
Offensive,My bitch from magic city she shaking ass &amp; titties http://t.co/LPFjVIWrQn
Offensive,My bitch get on my nerves
Offensive,My bitch gotta be as fly as me if not flyer
Offensive,My bitch pussy got hella powers
Offensive,"My bitch pussy multi-purpose, it take this dick and hide my dope!"
Offensive,My bitch say I'm in the dog house FUCK YOU MEAN
Offensive,My bitch say I'm in the dog house fuck you mean
Offensive,My bitch was so loaded last night &#128514;&#128514;&#128514;&#128293;&#128168;&#128079;&#128079;&#127867;&#127867;&#127867;&#127867;&#127867;&#127867;&#127867;&#127932;&#127932;&#127932;&#127881;&#127881;&#127880;&#127873;&#127796;&#9728; @Young_Lifted23
Offensive,My bitch won Ralphy for me. Thanks &#128139; http://t.co/AAKwohDfGv
Offensive,"My bitch work for chic fil and she says this is not real b ""@Dory: RT TO SAVE A LIFE http://t.co/5d42kQVo50"""
Offensive,"My bitches are related . They are ""kissing cousins"" . &#128557;&#128557;&#128514;"
Offensive,My bitches cleaning http://t.co/6cgdXrzO8w
Offensive,My bitches get them Christians nigga
Offensive,My bitches not average. Spend money I got it. Ya girl want me she gon get fucked ain't no askin
Offensive,"My bitches pop that pussy,pop that gum and pop pills"
Non-offensive,My black queen dreading my hairs.Thank you Most High for this Moor Queen I asked you for.I want to BE BEtter with her http://t.co/iFmRPJGyIC
Offensive,My blue flag brite nd ya bitch blowing me like play bagpipes
Offensive,My boy @RyanBowersOB got the hoes now!
Offensive,My boyfriend is such a smart ass bitch watch yourself you wear the pants but I fucking unzip them. K.
Offensive,My brother doesn't know what American horror story is &#128514; bitch you lame ass fuck
Offensive,My brother is a fucking pussy.
Offensive,"My brother thincc im playing he keep putting the AC on 60, fuccing wit me I'll break it &amp; we will ALL be in this bitch burning UUUUP &#128293;&#128293;"
Offensive,My brothers ex was a fat hog man I swear this is the reason why he doesn't have any money or anything right now it's cause of that white hoe
Offensive,My car so wet My bitch so wet when I drive i car pool
Offensive,My cat is fighting the street cat carry through the glass in my room. What the hell. #stfu #pussies
Offensive,"My cat just rolled on me and said ""lets go run a game of 21, bitch"" http://t.co/6kjgd0z1x2"
Offensive,My cats a bitch niggah.
Offensive,"My cheapest, broke ass meal? I had some egg noodles but we ain't have no buter, no pepper, nothing. I put syrup on them bitches."
Offensive,"My clothes are always retro, sexual like im hetro, and I play a bitch like nintendo, takee her for a ride in my benzo.

-@dillyduzit"
Offensive,"My cousin bio on her Instagram ""light skin, dark skin, brown skin bitches holla at me"" she funny as hell"
Offensive,My cousin just said these hoes ain't shit. Idk why they want me. I ain't shit either. Got me dying over here lol
Offensive,My dad goes son of a bitch and just lights a cigarette in the kitchen... Oh&#128514;&#128514;&#128514;&#128514;
Offensive,My dad is a bitch.
Offensive,My dad is such a bitch
Offensive,"My dad just said ""Karl was always the biggest pussy of all 3 of the kids, I'm sorry Karl, but... You're just a pussy"" I love my dad LMFAO"
Offensive,My dad just told @YourDudeFerg 's dad to text one of their friends and say hashtag pussy. Hahahaha I'm done
Offensive,"My dad talking about my dogs fetching skills ""I seen that nigga do mad shit, air bud my ass, air pussy"" &#128514;"
Offensive,"My dad's friend was telling my dad and I about how he ""got some good pussy last night"", and how she was a ""good lay"". It was a real bummer."
Offensive,"My dads side of the family is ghetto af, my moms side if the family all prim and proper. Haha"
Offensive,My dawg @ceomiamimike told me it's a must I be @901k2lounge this Saturday ROCKIN that bitch wit Tha&#8230; http://t.co/0NV9cHtwOs
Offensive,My dick wants some pussy
Offensive,"My dick, your bitch on it."
Offensive,My doctor tonight is such a miserable cunt. Even my nurse is pissed off. She's been here since 7PM and hasn't come to see me once.
Non-offensive,"My doctors office is retarded, ""we noticed you put in a prescription order, so we canceled it. Give us a call if you need a refill, thanks!"""
Offensive,My dog is number 1 bae and way over these hoes &#128514;&#10084;&#65039;
Offensive,My dog just lifted her leg to pee. She's such a butch bitch.
Offensive,My dogs man I remember ok girl text my phone on they bs squads was ready deep thenna bitch ready to go
Offensive,My down bitch &#128074; my crime partner &#128176;&#128299; ima bitch when he get mad &#128080; my lil doctor &#128155;&#128153;&#128149;
Offensive,"My duck got big as fuck. 

Yes, duck, like the bird."
Offensive,My dumbass has a redskins mcnab jersey
Offensive,My ex just wanted a reason to continue to be a whole hoe outchea and tried to make me feel bad for a comment from a thirsty.
Offensive,"My ex wanna work it out, bitch try yoga"
Offensive,"My expectations are high when it comes to anything. My weed my pussy my food,my clothes n kicks, people. that shit needa be a1 to me"
Offensive,My eyes brows finna be on fleekate fleek bitch &#128514;&#128514;&#128514;&#128514;
Offensive,My eyes feel so chink eyed
Non-offensive,My favorite DC restaurant is Charlie Palmers. @Sweet_Me_Lissa @sassylibrarian1 @taotao_salupa @tingtingbabyyyy
Offensive,"My favorite is #picslip that's a dumb bitch, who just posted a pic and isn't sure she should have or not!"
Non-offensive,My flow retarded &#128526;
Non-offensive,My goal for soccer this year is to get a yellow card every game
Offensive,My goal one day is to own a nice Rolex and wear that hoe everyday
Offensive,"My god mother thinks im a stoner because she has someone watch my tweets lmfao, no ya boy clean as nikki minaj pussy"
Non-offensive,My grandma threw out all of my raps. Ones I made from 7th grade to now. I'm literally crying. Thats all my work in the trash. &#128530;&#128532;&#128547;&#128546;&#128557;&#128560;&#128545;&#128548;&#128544;&#128127;&#128122;&#128589;
Offensive,My grandpa hooked his friend up with some pussy in Vegas. #Praise
Offensive,My hair is one of a kind so dont ever fix your mouth to say our hair is alike cause guess what hoe IT AINT.
Non-offensive,My hair is trash. I need to put a masque on it.. But that takes so much energy that I don't have.
Non-offensive,"My head too big for snapbacks&#128553;&#128532; &#128557;&#128557;&#128557;, I like beanies better anyway&#128076;"
Offensive,My high school need to gon and throw a hood reunion party. Everybody knows we was ghetto as hell.
Offensive,My hobbies consist of sleeping &amp; subtweeting about random people from school that don't even know me because I'm a judgemental bitch
Offensive,My hoes Trippin lol
Offensive,My hoes love to go shoppin
Offensive,My hoes they do drugzzz
Offensive,My homeboy got a hoe number on house arrest ... i said that's good she won't ask to go anywhere
Offensive,"My honky, my honky. My motherfucking honky."
Offensive,"My house is so piece full, thank god these little jungle bunnies are outta my face"
Offensive,"My job some hoes, how you gonna call at 7:34 talking bout come to work at 8 &#128530; ummm no I'm staying in bed."
Offensive,My life is going to a bitch for 6 short weeks
Offensive,My lil bitch a vet she say she need a dog
Offensive,"My lil bitch just called me, said she needa break. But you can leave.. Cuz bitch I'm doin GREAT!"
Offensive,My lil cool ass bitch she from northside &#128525;&#128175;&#128184;&#128079;&#128081;&#128581;&#128079;&#128540;&#128176;&#128525;&#128525; http://t.co/HCD2ru78pH
Offensive,"My lil cousin be hating. Bitches always want the older nigga, not my fault nor did I fuck the bitch so chill..lol"
Offensive,My main bitch &amp; my side bitch mad at me I could give two fuckssss
Offensive,"My main bitch and my side bitch mad at me, I could give two fucks.... all I need is two cups"
Offensive,My main bitch called to tell me she missed me. &#10084;&#65039;&#128536; super cute love you boo. @Morgaanita
Offensive,My main bitch is a ghost
Offensive,My main girl Tryna get a blessing why my side hoe Tryna get affection
Offensive,My mains riri22barbie georgegia yessssss #ladykimora turntup. #vegas bitches &#128525;&#128525; http://t.co/w7vKBT2NBp
Non-offensive,My mama made me some brownies they was everything &#128553;
Non-offensive,"My manager @7FLyy new brand | PRE - ORDER NOW w/
 (404) 394-1570&#160;&#160;--&gt; @sevenflyy ""Red Lust"" &amp; ""Cherry White"" beanies http://t.co/LxjMBCTgJj"
Offensive,My manager is retarded bruh always asking siri some spellings. &#128514;&#128514;&#128514; ..this nigga is dum af doe
Offensive,My managers a stupid cunt yes I said it
Offensive,"My mentions &amp; tl moving fast af sorry if I'm flooding yo shit 
I'm lowkey tryna get off this hoe for yall"
Offensive,My mf dawggg &#128175;&#128175;&#128175;&#128584;&#128584; I miss this hoe man http://t.co/6NokkwiKRL
Offensive,My mom bitches too much
Non-offensive,My mom didn't buy me Oreos she doesn't love me
Offensive,My mom is a cunt
Offensive,"My mom is so clueless to what's going on with me lol she like ""you can't trust negros witcha money"" lmfao whaaaat?"
Offensive,My mom just bought a bunch of new sandles &amp; then chipped her toe nails now it's like World War 3 in this bitch
Offensive,My mom seen my progress report &amp; was like so wtf is up wit this B bitch wtf do you NOT see them 7 A's &#128529; tf she just Ungreatful &#9995;
Offensive,My mom told me never use the word cunt... ITS MY FAVORITE WORD!!! Cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt cunt
Non-offensive,My mom wants to buy a zebra like for reals
Offensive,My mom's a fucking cunt dude.
Offensive,My mom's younger brothers gonna come disrespect my mom &amp; call her a bitch &amp; my cousins gonna tell my mom to STFU! Wth..
Offensive,My momma keep talking to me like bitch gtf I'm on Twitter.
Offensive,My moms a worse bitch than me like ugh I can't stand that hoe.
Offensive,My mother even bitched his bitch ass ctfu
Offensive,"My name is Bryanna you can find me at @1bree_bree, I'm the baddest bitch you'll meet, because everybody wants to be me&#128514;&#128514;&#128514;&#9996;&#65039;&#9996;&#65039;"
Offensive,My neice getting so big ... She ready to punch on sum bitches lol http://t.co/lRyDtD5MQb
Offensive,My neighbors be sick when i wake um up to all this nigger music ctfu
Offensive,My neighbors hate me cuz i smoke weed and blast the most ghetto music from my room.
Non-offensive,My nephew albino albinos have astigmatisms eye spasms partial blindness its not their faults
Offensive,"My nephew keeps tryna kiss me and I'm like bitch you got zero followers, dismiss yourself."
Offensive,My new bitch eat a dick like a bratwurst
Offensive,My new bitch finer than a mf but I don't understand shit she say &#128585;
Non-offensive,My nicca @Elijahfnbaby swear he can see me in madden lol
Non-offensive,My nicca Drake gear game is all bad lol
Offensive,My nicca Tip can't act for shit in #Takers
Offensive,"My niccas on sum spooky shit, hide n a cut pop out n drop a bitch"
Offensive,My niccas was too Real fa these Streets #RIP Ike #Free Nwax http://t.co/0a2dy3vZkm
Offensive,"My nig ""@im_me_mi: ""@oneshadowlove: yes black people live in Wisconsin lmao @80sbaby4life""shock da shit out me too #learnsomethingeveryday"""
Offensive,My nig Todd Gurley a beast
Offensive,"My nig been talking bout what he gonna be for Halloween since July, to excited!"
Offensive,My nig jus found out his girl fuckin anotha nig so he meets up wit dis nigga.....
Offensive,My nig jus said ain't nuttin worse den a fat loud hoe.tru fuckin story
Non-offensive,My nig kkeldalegend took me out for some more of that good old New Orleans soul food! http://t.co/vCBKAcQBHV
Offensive,My nig said he don't see the differences between pornos and monster ball.... My face &#128551;
